title,original_url,thumbnail_url,source_website,resolution,search_query,page_number,local_path
"Hoa tươi tràn ngập vỉa hè, lấn chiếm ...",https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2022/10/19/hoa-10-large-1666149326699702213382-16661543196751394608837.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyHKyBDpWT8Qe8H8zdDKm0cmsR15lNLmdDUA&s,Sức khỏe đời sống,1280x960,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520572.jpeg
Tâm hồn của vỉa hè - Ấn phẩm Tia Sáng,https://cdn.tiasang.com.vn/tiasang-media/2024/02/tam-hon-via-he-Anh-5-1118x700.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsBA3KvXKRpBt02vO06DwTsir3hD4Ei17pFw&s,Tia Sáng,1118x700,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520572.jpg
Làm báo cùng Dân Việt: Phiếm bàn về cái ...,https://streaming1.danviet.vn/upload/1-2020/images/2020-02-28/via-he-1582882011-width512height341.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC2fMuPPKaEk6o6LQE-K4u816tC8j88Y40-g&s,Dân Việt,512x341,vỉa hè đường phố việt nam,0,
Những tuyến phố ở Hà Nội có vỉa hè mất ...,https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/2/26/1151815/Via-He-Ha-Noi-6.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-ZvTvPZmXQteboiCxthjg37G5_LuTZ8vYpA&s,Báo Lao Động,1960x1306,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520573.jpg
TP.HCM ban hành danh mục tuyến đường đủ ...,https://image.sggp.org.vn/w1000/Uploaded/2025/fwcgmzsfdazs/2024_06_05/via-he-1-9575.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgzYokcQqwfFlOLHRQu3KZRMAPMPAg8oMM8g&s,Báo Sài Gòn Đầu Tư Tài Chính,901x508,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520573.webp
Tản mạn chuyện vỉa hè Hà Nội - Tạp chí ...,https://hn.ss.bfcplatform.vn/tckt/2017/03/17A03048-tckt-01.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG5NeTzkJE0FmeOhKHXdWsmEsaIlzCQHuS-w&s,Tạp chí Kiến trúc,1414x791,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520573.jpg
Hiệu quả sau 6 tháng thí điểm thu phí ...,https://i.ytimg.com/vi/5PA5LI_gWEA/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCmI9v_fbCKpp1ARwyi8L8f8pz8bQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsetyquoA9hAdhDzmWX5-_Y0_yxfXZm4H-WQ&s,YouTube,686x386,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520573.jpg
"Vỉa hè, lòng đường không được quản lý ...",https://i.ex-cdn.com/vovgiaothong.vn/files/content/2022/09/23/11-1753-1902.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVe8gxODNWuxTuIQNiHRBex2H4TEJJIe8GwA&s,VOV Giao thông,808x606,vỉa hè đường phố việt nam,0,
Có được phép sử dụng vỉa hè để kinh ...,https://cdn.thuvienphapluat.vn/uploads/Hoidapphapluat/2023/LGD/thang3/ngay10/via-he.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKtz-VTp8QrKF8REBUdRNxJ6ERhlg_rsLpaA&s,Thư Viện Pháp Luật,600x400,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520574.jpg
Cải tạo vỉa hè cuối năm ở Hà Nội: Nơi ...,https://media.vov.vn/sites/default/files/styles/large/public/2024-11/dao_via_he_10.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFpQHyJ1YzYACKPBt1kesNhPNV1OoC2swl1w&s,VOV,1200x675,vỉa hè đường phố việt nam,0,
"Người dân khổ sở vì vỉa hè ""đường đẹp ...",https://cdnphoto.dantri.com.vn/9lBXZW2mDzOAibsmOO0PEyH9Alc=/thumb_w/1920/2022/11/23/via-he-duong-nguyen-chi-thanh8-1669157001050.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-fLdybSWsCmLuUqsFmtV3CqVB8uDD0aMHxg&s,Dân trí,1920x1280,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520575.jpg
Hàng loạt vỉa hè ở TP.HCM bị lấn chiếm ...,https://static-images.vnncdn.net/files/publish/2023/2/10/via-he-3-298.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQn-7Ivacghivkd2vaxDJHYtY8fN2V06N0Hg&s,VietNamNet,1920x1278,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520575.jpg
Chờ diện mạo mới của vỉa hè đô thị ...,https://image.sggp.org.vn/w1000/Uploaded/2025/dureixrxkw/2023_12_27/4a-7175.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjiqMuZcJN9aegfxH4Xk67RuzNxajfluWkew&s,BÁO SÀI GÒN GIẢI PHÓNG,1000x648,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520575.webp
"Cải tạo, chỉnh trang vỉa hè khu vực ...",https://baohaiphong.vn/files/ecm/transcode_files/2024/08/13//41b76939-bb99-47fe-9c86-a3c8a0d6a914-via-he-HB5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5l365tQ1DpiqIAyqU7SFT5adjvh-JvpYRrQ&s,Báo Hải Phòng,2500x1667,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520576.jpg
Thành phố đầu tiên ở Việt Nam có vỉa hè ...,https://image.plo.vn/w1000/Uploaded/2025/vocgmvlw/2024_07_16/thanh-pho-dau-tien-o-viet-nam-co-via-he-danh-cho-xe-dap-7-5670.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5XhuyVxZ78E4o-6lzIRDDoPMKKzAZBAzDUQ&s,PLO,1000x563,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520576.webp
Vỉa hè thuộc loại công trình gì? Phân ...,https://giayphepxaydunghcm.vn/wp-content/uploads/2021/09/via-he-thuoc-loai-cong-trinh-gi.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV1XQ5le572OPkUWJdLP1_vMaf0BoChh-Oxw&s,Giấy Phép Xây Dựng,670x437,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520578.jpg
baotintuc.vn,https://cdnmedia.baotintuc.vn/Upload/rGkvwNpj74Z1EcpzQ6ltA/files/2024/02/tuan8/dong-ha1-29224.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjf8VKc8kKW5Z9cXvK7n0Q7vkPLelPtemd3Q&s,baotintuc.vn,665x570,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520578.jpeg
sao Michelin ...,https://thegioianh.diendandoanhnghiep.vn/wp-content/uploads/2023/06/hanoi_zing_5_1__1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi0C6iyasH1n9rU6nM-mzbuGXNWoEpCMr1cw&s,Thế Giới Ảnh - Diễn đàn Doanh nghiệp,960x640,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520579.jpg
Đầu tư lát đá vỉa hè: Tiền chi ra có ...,https://static-images.vnncdn.net/files/publish/2022/12/10/via-he-1441.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqEy6q7Jc_T2wSF6AzJ8_0wIuDAiIQtIw6XA&s,VietNamNet,1783x1139,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520579.jpg
Báo VnExpress,https://vcdn1-vnexpress.vnecdn.net/2024/05/08/002JPG54391703168130jpeg759217-2786-4882-1715173655.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=-3-LrZ5gUXvDLQkSpcLeQA,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKG1wj4p66Ql6z5b5mFyCuGE4Xp-QNuy3NfA&s,VnExpress,1198x799,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520580.jpg
Ẩm thực đường phố: Có nên ăn món vỉa hè ...,https://cdn.pastaxi-manager.onepas.vn/content/uploads/articles/nguyenhuong/amthucduongphoconenanmonviahekhong/Am-thuc-duong-pho-co-nen-an-mon-via-he-hay-khong-1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRE60LDWlRhSmtdv2thrwlhFBZAEjPO1Ls1WA&s,PasGo,680x454,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520580.jpg
Những tuyến phố có vỉa hè đẹp ở Hà Nội ...,https://photo.znews.vn/w660/Uploaded/ayhunwx/2017_03_05/4_zing.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaTEydQpbYXmR46cHH9skneXxkapwPZzc7dA&s,Lifestyle - Znews,660x440,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520580.jpg
"Lấn chiếm vỉa hè, lề đường bị xử phạt ...",https://cdn.daibieunhandan.vn/images/4503789e48f18972563c8c5a560db423d83295dc9a0b593915c85e6945253ec6ac85342d0f75bb889587e5aa8b383a339c847f6a8b1d4730127499c40bd4a213f7fb8b1985bfeb2c9487dd5a072e59db/1-1707923964152.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQcdvWBj60YcPxKg8lIRZhnuzyMDJzrvH26w&s,Báo Đại biểu Nhân dân,550x327,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520580.webp
Hà Nội: Nhiều vấn đề tại tuyến phố lát ...,https://ddk.1cdn.vn/2023/12/15/W_7085922e985a3004694b.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1_xOS3unjzG4LwvYn-TWRxLM5-9K8HMySTw&s,Báo Đại Đoàn Kết,1920x1440,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520582.jpg
Vỉa hè Hà Nội - Ứng xử với “một đường ...,https://static.kinhtedothi.vn/w900/images/upload/2023/05/17/du-khach-tan-bo-tren-via-he-pho-dinh-tien-hoang-quan-hoan-kiem-anh-pham-hung.JPG,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRub9UHw0AFCVhx_9oPPedimZbn1C_loE601A&s,Báo Kinh tế đô thị,900x600,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520582.JPG
Báo điện tử VnMedia ...,https://vnmedia.vn/file/8a10a0d36ccebc89016ce0c6fa3e1b83/old_image/201703/original/images1912892_002_via_he.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7IeTTK_VjiD0c5Y5qLWpYRUCrqDVWTcK7mw&s,VnMedia,550x411,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520583.jpg
Cận cảnh vỉa hè cho thuê ở quận Hoàn ...,https://kinhte247.com.vn/upload/20439/20230418/grabd14c9cho_thue_he_2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNr398sBBpas5Nf4n3EaXzi1s0sn3CQGiuwA&s,Kinh tế 247,1200x769,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520583.jpg
Theo quy định vỉa hè bao nhiêu mét vuông?,https://sgp1.digitaloceanspaces.com/lsx.vn/2024/09/Theo-quy-dinh-via-he-bao-nhieu-met-vuong-2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQICmyfWb0acQSkUNEcKFVozZZoX5bYMD4slQ&s,Luật sư X,2560x1828,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520585.jpg
Huế kẻ làn đường dành cho xe đạp trên ...,https://media.baovanhoa.vn/zoom/1200_630/Uploaded/Ngothithuytrang/2024_07_18/xe_dap_2_INII.JPG,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0oYXH3vBtDY3V74mRQU-Xoc1j45-V4fYigg&s,Báo Văn Hóa,1200x630,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520585.JPG
Cận cảnh 5 tuyến phố Hà Nội cho phép ...,https://baogiaothong.mediacdn.vn/upload/images/2022-1/article_img/2022-01-04/img-bgt-2021-z3080601213780-694d7334b50b6755a8646a38f9fbbfbc-1641293128-width1700height1080.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAAV1KeDv6XiOs32Yi7KCc0knoyIGmNN54Ng&s,Báo Giao Thông,700x444,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520585.jpg
"Nhiều tuyến phố Hà Nội ""tất bật"" sửa ...",https://vnanet.vn/Data/Articles/2023/11/26/7099390/vna_potal_nhieu_tuyen_pho_ha_noi_lai_tat_bat_sua_sang_via_he_dip_cuoi_nam_stand.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqVoywueyezbOYKNB9xb8iBRZMbApND9FnVw&s,TTXVN,665x463,vỉa hè đường phố việt nam,0,
Vì sao quận trung tâm TP.HCM mở rộng ...,https://danviet.ex-cdn.com/files/f1/296231569849192448/2024/11/4/img6950-1730686174214613592537.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzg4oZ4zXKJCPQI4ZMIhEYKvyX2Bc92pRR8g&s,Thế giới tiếp thị - Dân Việt,2000x1335,vỉa hè đường phố việt nam,0,
"Người dân khổ sở vì vỉa hè ""đường đẹp ...",https://baoxaydung.com.vn/stores/news_dataimages/2022/112022/23/08/image00520221123080905.jpg?rt=20221123080954,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTl452jPjQhjXQH62brjSabq5TJTSw3Uaw1Og&s,Báo Xây dựng,1432x955,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520589.jpg
VNews - YouTube,https://i.ytimg.com/vi/6dYdd0pEL7M/maxresdefault.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1exsxvAIm6KeHbrAXWijhnPuoCi0ir5KgxQ&s,YouTube,1280x720,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520589.jpg
"Thức ăn nhanh vỉa hè: Tiện, nhưng chưa ...",http://image.congan.com.vn/thumbnail/CATP-480-2022-12-14/7a-5045-2_1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmg4tCzP6rfm7oeYNt8SbuhRznRWyrMyzamQ&s,Công an,480x303,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520589.jpg
Tản mạn chuyện vỉa hè Hà Nội - Tạp chí ...,https://tckt.hn.ss.bfcplatform.vn/2017/03/17A03048-tckt-02.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRD3v6p9qcwJFsmGhu1KAl8FQ7U_Rd09dsxRg&s,Tạp chí Kiến trúc,1692x1100,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520590.jpg
Vỉa hè » Báo Phụ Nữ Việt Nam,https://phunuvietnam.mediacdn.vn/zoom/660_412/179072216278405120/2023/12/17/5-17028030786659664761-61-0-861-1280-crop-17028031051642012323296.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7qvibsrJ1gxRzmj5ToR444uZnJNy19udABg&s,Báo Phụ nữ Việt Nam,660x412,vỉa hè đường phố việt nam,0,images/vỉa hè đường phố việt nam_1739520590.jpg
Vỉa hè » Báo Phụ Nữ Việt Nam,https://phunuvietnam.mediacdn.vn/zoom/660_412/179072216278405120/2023/12/17/5-17028030786659664761-61-0-861-1280-crop-17028031051642012323296.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7qvibsrJ1gxRzmj5ToR444uZnJNy19udABg&s,Báo Phụ nữ Việt Nam,660x412,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520594.jpg
Vỉa hè như thế giới thu nhỏ của Việt Nam - Báo Công an Nhân ...,https://cand.com.vn/Files/Image/chienthang/2020/04/06/thumb_660_298a59a4-3608-4c1e-917b-17d840cf2689.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjKnPNKQOWBR4q5plCi1yzm9y2pNGmkfXKmg&s,Công an Nhân dân,660x446,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520594.jpg
"Chủ tịch UBND TPHCM yêu cầu đẩy nhanh tiến độ quản lý, thu ...",https://image.sggp.org.vn/w1000/Uploaded/2025/yehotn/2024_08_26/via-he-tren-dia-ban-quan-1-duoc-ke-vach-son-phan-chia-phan-danh-cho-nguoi-di-bo-va-phan-de-xe-hai-banh-anh-thu-huong-9761.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ20sTGxHmu50I7nKJEd4FbUcGPK4h6EaDSfg&s,BÁO SÀI GÒN GIẢI PHÓNG,1000x750,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520594.webp
Thành phố Nam Định nâng cao khả năng thoát nước đô thị,https://storage-vnportal.vnpt.vn/ndh-ubnd/6027/Anh%20bai%20viet%20web/untitled-1_20240804182359.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvw1N-BYoCUTJaa1XMbIW47HLl13cTxdP9HA&s,Tỉnh ủy Nam Định,960x540,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520594.jpg
Tranh sơn dầu vẽ đường lớn vỉa hè phố cổ Hà Nội TSD 439,https://amia.com.vn/wp-content/uploads/2021/07/tranh-son-dau-chua-khung-tsd-439.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_IPhd-jhIa8Jwgo_EzR05MSlRH3SjMNmXtQ&s,amia.com.vn,1000x532,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520595.jpg
"TP.HCM sau 2 tháng thu phí tạm lòng đường, vỉa hè: Nhiều đổi ...",https://static.ttbc-hcm.gov.vn/w815/images/upload/07152024/base64-17209834183351607058447_bea23c42.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvq4vji0A_FCNx4-KVEr7D1EhD_ipjfEZJkQ&s,Trung tâm Báo chí TPHCM,815x458,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520595.jpeg
Sớm cải tạo vỉa hè phố Nguyễn Bình,https://thanhphohaiphong.gov.vn/wp-content/uploads/2021/03/1615869307631_via20he2021.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt7cE83c5UhGbQtLwd2rkvZezyJF8GnOehlQ&s,Cổng tin tức thành phố Hải Phòng,600x602,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520595.jpg
Đường phố – Hè phố: Cơ sở khoa học cho nghiên cứu thiết kế ...,http://kientrucvietnam.org.vn/wp-content/uploads/2016/09/Greenville-Piazza-1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw-fV6pi3fzTQ_bjLBJTV3DhfarSgZfoz9ug&s,Tạp chí Kiến trúc Việt Nam,567x385,vỉa hè đường phố việt nam,1,
"Vỉa hè, lòng đường: Quản sao cho vẹn đôi đường (*): Cần quy ...",https://nld.mediacdn.vn/291774122806476800/2023/2/14/5-chot-16763870957762116956221.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdS6Oo5SP-3uwVAnvCJN6AkM3kdg6BLB_sDA&s,Báo Người Lao Động,2000x1192,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520596.jpg
Hàng loạt tuyến phố ở Hà Nội lại bị đào xới vỉa hè dịp cuối năm,https://media-cdn-v2.laodong.vn/storage/newsportal/2024/11/17/1422701/Via-He-Ha-Noi-Cuoi-N-07.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTDiCv1oosfCMeN8EE4temeiq1E9le-efnLw&s,Báo Lao động,1600x1200,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520596.jpg
"Điều chỉnh ""văn hóa vỉa hè"": Những giải pháp quyết liệt, căn cơ",https://hnm.1cdn.vn/2023/05/26/hanoimoi.com.vn-uploads-images-phananh-2023-05-25-_vh1b.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTS86D-vSAJouppJK2V1bT-lCgzDjDUyFbjUw&s,hanoimoi.com,800x514,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520598.jpg
"Đường phố, vỉa hè: Làm sao giữ cho lâu bền? - Tuổi Trẻ Online",https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2024/10/25/go-bo-via-he-kha-vy-1729843472306599547841-963-0-2163-1920-crop-17298436144191076459095.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGBbKToNIUV_MyG4a_NfBkLeGK00FubnM3IQ&s,Báo Tuổi Trẻ,480x300,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520598.jpg
"TP HCM dự kiến thu phí sử dụng vỉa hè, lòng đường từ tháng 9 ...",https://vcdn1-vnexpress.vnecdn.net/2023/07/26/3-JPG-9385-1675933270-jpeg-8296-1690374843.jpg?w=460&h=0&q=100&dpr=2&fit=crop&s=A04ubR3cbbS79wBXuEboTw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7PwY5qvVa6fOohFe0NxsRfZNmUyFN64IIwA&s,VnExpress,920x614,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520600.jpg
"Đường phố, vỉa hè vùng 'lõi' Thủ đô thay đổi thế nào trước ...",https://cafefcdn.com/203337114487263232/2021/5/21/photo-1-1621561063104322947461.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoj9-RlVUItmlo1i-fcE1-F-iFK2_1Hdq7vQ&s,CafeF,2000x1333,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520601.jpeg
"Hàng loạt vỉa hè ở TP.HCM bị lấn chiếm, đẩy người đi bộ ...",https://static-images.vnncdn.net/files/publish/2023/2/10/via-he-1-296.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-uhacnpLctRuifyP120fkwVF9wnzEToFaBA&s,VietNamNet,1920x1278,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520601.jpg
"Gần 1 năm ra quân rầm rộ, vỉa hè Hà Nội vẫn bị chiếm dụng ...",https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2023/12/13/edit-z49694149760086a46a890ab8977385fe198246e93d809-17024541844951496337028.png,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfBVPWMlwNwKUzxxlU8zANlKnBGuYFwZNMbw&s,Sức khỏe đời sống,2000x1334,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520601.png
Thành phố đầu tiên ở Việt Nam có vỉa hè dành cho xe đạp ...,https://image.plo.vn/w1000/Uploaded/2025/vocgmvlw/2024_07_16/thanh-pho-dau-tien-o-viet-nam-co-via-he-danh-cho-xe-dap-4-3219.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSo6w5yMtmK0cKySnlp0Jjn1dyYC4YwHOi5pg&s,PLO,1000x563,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520601.webp
Cần minh bạch trong việc thu phí vỉa hè để chống tiệu cực ...,https://media.vneconomy.vn/w800/images/upload/2023/08/29/ban-le-duong-ksbo-thumb-9843.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkXDux6JOw5ns2xjokEAHnKx2mMzmkqCc9GA&s,VnEconomy,800x534,vỉa hè đường phố việt nam,1,images/vỉa hè đường phố việt nam_1739520601.jpg
"Những vỉa hè nát tươm dưới bánh ô tô, xe máy",https://i.ex-cdn.com/vovgiaothong.vn/files/content/2022/10/18/1-xe-may-chay-nuom-nuop-tren-via-he-duong-minh-khai-1830.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsFeZyEQrasQHpOzJC1zRbr_iQmHp5TVOEZg&s,VOV Giao thông,1280x960,vỉa hè đường phố việt nam,1,
